#k1	k2	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
-0.736311	-0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	-0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	-0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	-0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	-0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	-0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	-0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.619884	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
-0.736311	1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.159845	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
-0.736311	2.208932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.736311	3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.208932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.159845	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
-0.687223	-2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.619884	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
-0.687223	-1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	-0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.619884	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
-0.687223	1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.159845	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
-0.687223	2.208932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.687223	3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.208932	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
-0.638136	-2.159845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.619884	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
-0.638136	-1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	-0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.619884	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
-0.638136	1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.159845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.208932	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
-0.638136	2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.638136	3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.589049	-3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.589049	-3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
